null,id,text
4,1468054984,First day of three month secondment to a client today. Bonus points: their offices are about 10 minutes walk from my house 
4,1468366664,http://twitpic.com/2y6ec - and this is Hope sister Sophie she cute too 
0,2264518252,"@thelipprint And oh... was just going to DM you, but... u unfollowed? *hmph* "
4,1468129412,I like saving money 
4,1468282882,@Kimalone thanks! 
4,1467971357,Just saw Sunshine Cleaning. I love Amy Adams 
4,1468280778,@RealHughJackman Wow...I had lunch at Dooley's @ Silverwater and thought THAT was a nice way to spend a couple of working hours...you win 
4,1468132285,@maddysen lol omg check my profile in 5 mins 
4,1468163889,@Deroshairjtv actually the world will end at 12/12/12 @12:12am  so the movie must come out before then 
4,1468420279,addicting sites.. addicting shite 
0,2329083531,@SecBarbie I'd so do cybercommand but they be hatin on the non citizens 
4,1468223537,"@jaybrannan while i can't speak for beyonce, i would think she would say that you deserve something better "
4,1467935515,@chasepino I wish I was as cool as you.. 
4,1467881419,"@chazdrums if i know how to do something, and have time... Its so easy to answer "
0,2264705353,I'm having tomorrow a presentation about bureaucracy. Sound's boring... this is boring. But I have to waste my time with that 
0,2329140479,"School is over , well for me anyway  , i didnt even get to say GoodBye to everyone  causr i though i was gonna go in 2moz but i just cant!"
0,2264684205,there's a certain someone not online 
0,2264535313,ughh.i hate math.i hate math. i hate math. bakit kea nd ko namana ang katalinuhan ng papa ko sa math? 
4,1468179483,@THEArtistT thanks for putting me on your coolest design cats list 
4,1468146964,@itsangie maybe we can to when I move down? 
4,1467882589,keepin it real.  
0,2329121630,@okcthunder....i was trying to win the VIP tickets but i couldnt find the website  of course i found it now.....after the contest *smh*
0,2329058126,Everywhere I look...happy pregnant people. I miss my midwife 
4,1468177904,today was super fun and we tried new things plus we have future hangout buddies 
4,1468131513,@wpwebhost Have you prepared the 110 x 80px banner? 
0,2264665662,@bonnycross considering i live in scotland it would be very expensive 
0,2264693095,I think i've really upset @artistiquemeg. I'm sorry hun.  *hugs*
0,2264607102,i hate being stuck in this hole i miss my dad!! 
4,1468194770,@joobs Supposing you only have Romanian followers. 
4,1467954533,"@nicolerichie YES! lol...when you live in canada, anne part of your childhood. I grew up with all the books and tv series "
0,2264539943,got such a bad cough  been going on for like a week and a half!! 
4,1468297007,@alexpuig PHPTAL of course  I don't like mixing 2 types of syntax and having to remember to escape variables. OPT2 looks good too.
4,1467989317,brb going to Ireland 
4,1468086990,"@TerryFree Yes unfortunately, but did have a day off yesterday and got another on Friday so its a 3 day week "
4,1467968976,@mydesire thanks  next time I shall be better prepared LOL
4,1468006048,@ShawnORourke lol tru dat! thanks bro! 
4,1468037039,@elmardc ok thanks elmar! 
4,1468378931,Looking for ways to promote www.PolarisRentals.com and also looking for products to promote to our members. Hi everyone! 
0,2329174580,Oh no! Farrah fawcett has passed away...  what a week
4,1467988259,@saratoga  thanks for the LP endorsement 
0,2329023850,saddened by the loss of icon Farrah Fawcett 
0,2329000502,Work 2-11 yet again another night shift. 
4,1467862627, just watched the movie Wanted... it was pretty darn good.
4,1468129988,@swirlyarts Thanks for featuring me on Cuteable yesterday 
0,2264640803,I didnt win 
0,2264673364,Bad head today 
4,1467988260,@kmacable...you're sweet...yea I'm ok! 
4,1468338516,Just downloaded Incubus' Black Heart Inertia! 
0,2264666022,Had to do a march with the church with the scouts     no lie in on fathers day. not good.
0,2264580711,@jessicaxes i have no ideaaaaaaa 
0,2264652359,Its fathers day. Gave my dad his gifts now cuz i wont be home later 
0,2264682345,I hate packing  But holidays 2moro so im excited... xoxo
4,1467952869,"@hertbeat it is still only 1st coffee of the day for me ! Happy Tuesday, off to see Jeff Dunham and Achmed the dead terrorist tonight ! "
4,1468393799,Good Morning you gawjuss Twitters 
4,1468192449,"Whoa, apparently my Etys are coming back tomorrow! Strangely, they didn't charge me for repairs. Complimentary UPS shipping. Etymotic R. "
4,1468307946,@Astartiel lol. i love ghost hunters. 
4,1468349565,Bed and Breakfast Owner and love the industry. Incredibly enriching meeting people from all over the world! Made some great new friends. 
4,1467953615,of course he makes me feel better 
4,1468419411,jammin to the pod all day and night 
0,2264700505,"shock, facebook &quot;status&quot; short film not #1 this month "
0,2264625490,drinking is fun at the time but the morning after is neva a good thing 
4,1468118826,@tmere good to see your info on ED... 
4,1467843441,@blooms5887 Just use Tweetdeck and you can update facebook and twitter at the same time 
4,1468099891,@blackehart Gratz on the film! Very awesome!  Favorite Nazi? Oskar Schindler. 
4,1468193296,maybe I should include a programmers translation crib-sheet for normal people to understand in my twits 
4,1467883144,Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad 
0,2328911405,"So sad  Farrah Fawcett, age 62, passed away..  http://bit.ly/gMKDY"
4,1468145278,@pj23harry you got it 
4,1468117712,"@larry_david your material is inventive, intelligent and absolutely HILARIOUS --&gt; can't wait for the new season of Curb "
4,1468006001,http://www.flashsell.co.cc/parfumeslist.html - Fragrance House offer up to 70 % off ! Amazing 
4,1468163187,loves clean sheets 
4,1468021160,Went to Calgary with some of the lads (Gaspar had to sit in the boot  ) to watch the Flames versus LA Kings. Calgary won 4-1. Nice night.
4,1468339797,"first spanish lesson in an hour, nervous! massive drawing marathon for the rest of the day "
4,1467951516,@starrkissed hope you feel better  J
0,2264565315,studying chinese for the final exam 
0,2264706694,why cant Australia get SNL?... so upset 
4,1468251811,@gajgupta i see u r into gardening these days.. not bad 
4,1468163196,@mcawilliams sehr sucht 
4,1467951428,leave approved! europe here i come  thanks singapore airlines for the cheap flights 
4,1468338326,@andrewdever The Laksa at the Happy Chef at the Pailou Centre on Dixon Street is the best  
0,2329055927,Afraid Dad will shout at me. Logged him out of Gmail... 
0,2329178170,Just lost $8 on the first round of poker playing 10/20c. 
4,1468161674,"Kumar Sanu calls current film songs 'shouting'. Well, at least singers don't shout from their noses these days  http://tr.im/imzw"
0,2264570483,happy father day. too bad i dont have a dad 
0,2264682527,Where are my ribs and calamari? 
0,2264652350,work is baws 
4,1468132191,@mariannemarlow Hehe Watch out for it tho  Have a great morning at your end...
4,1467841356,"just had a real good moment. i missssssssss him so much, "
0,2264519027,"question: my bestfriend and I are not talking for a month now, should i make the 1st move? i miss him "
4,1468023940,"@Natlbug22 aww I'm sorry. Yeah, my work life is becoming... Intense... The sunshine is fabulous  missin you..."
4,1468309076,@alexhighton Sorry only just saw your message 
4,1468266210,@felipezee I have to disagree... he is cute until you look at him. 
0,2264607024,"@Ausadian98 lol, they weren't finished partying. sun burn's no good  gotta thank the camera strap even though it looks odd!"
4,1467990350,@lockbox EC year is nicer and you can stay up til 2am only if you prefer 
0,2264612971,Parties going on without me 
0,2329149908,so sad to hear about Farrah Fawcett 
0,2329085388,@Mm_Ka I don't know things are annoying me I don't want to work either 
4,1468022231,"@mandyblake  I was just about to X out of here for the night and saw your post, I started laughing!  You are funny!!  "
4,1467882286,@katiehayes415 Levon...couldn't have said it better my self.  
0,2329002642,@anthonycashcash i know! we were gonna suprise you guys with all your favorite flavors 
0,2264552984,@jobigutierrez Naku waterloo ko ang Math! Can't help you there 
4,1467882675,&lt;------ Branded 
0,2329002289,i'm sooooooo tired.. and idk why.. 
4,1468072182,@DJ_VIC yeah I did I've learnt Feel Good Inc. When you were young. Rock you like a hurricane. And now I'm learning Killing The Name of 
4,1467917121,@ddlovato I am so FUCKING jealous of you girl. Have fun though  xxx
4,1468239587,talking to @davids2nd ...can't wait to hear the track david and @neljay Recorded 
4,1468148437,"Another bright sunny day! - Island must have driftered south over the last few days  Oh well, time to eat then off to work"
0,2328967361,@teckie She just did  As reported on CNN; she was my favorite Charlie's Angel
4,1467952374,@heidimontag I think that it's going to be a good season 
4,1468007393,@NileyJemiLover Your Welcome Bestie Whats Up Hunz? 
0,2264601733,Eish! My gf isnt feeling well. 
4,1468392064,@sk8mate It's today!! See you soon 
4,1468310429,how do I reply to a message in twitter ? Kaushal - We will take your question offline 
4,1468267062,"Guitar Learning System   http://www.extremetech.com/article2/0,2845,2344543,00.asp"
4,1468088077,"@MistressDragon Ah it's ok, I couldn't think of a nicer way to be corrupted  #blib"
4,1467953292,"Trying something new.  New job, new hopes, dreams.... "
0,2264696944,@frenchiie. Do you know where my video camera is? I cants find it 
0,2329203338,@nitchxo I get pressure behind my left eye sometimes  hows your essay gone?
4,1467880410,"http://twitpic.com/2y2tq - So far, it is interesting. "
4,1468407298,"@herbpayne oh yikes, that was what we worked out! I'll sort a list of references for you "
0,2264648114,"Skin is bad, hair's a mess, stomach not feeling too good! "
0,2264546659,"headache, tummyache... must be the thought of work tomorrow  blurrgh"
4,1468130508,@tommcfly Hello! You should have the cereal with loads of sugar 
4,1468353129,@dirkmetzger F&amp;F is a great movie. Don't diss the Diesel 
4,1468146731,@benhafner i would have to agree that @jocam is quite an amazing girl....and in a few weeks I'll be having dinner with an amazing couple 
4,1468161322,"Didier's return a big boost for us at Chelsea ahead of the UEFA CLeague.. hope the champ plays, scores and wins it 4us.. fingers crossed "
4,1468071921,@vinu_ms ?????? ???? ???? ?? ???????????? ... pls excuse spelling mistakes 
4,1468237588,"@TheEllenShow Oh, Ellen... Please tell me Dr. Manhatten was wearing clothes!  Know that the GF was a little shocked when we saw Watchmen"
4,1467883100,@mars2thestars here it is  http://tinyurl.com/hecklerxyz
0,2264517679,I need to be on an island and enjoy the beach and the sun. I need a vacation 
0,2264673573,"Just watched an interview with Rafa, talking about Wimbledon. Says it's his favourite tournament. Poor nino "
4,1468309340,@tractor Oh don't you worry...I hold him 100% responsible for that!!! hahahaha 
4,1468324565,"Need help: How do I find out which followers left, who is the most active tweeter, and other such interesting tidbits "
4,1468086442,@OfficialPRofOZ just a gentle reminder my dear 
4,1468267004,smaaack that ass! hahhahahaa  i make myself laugh!! oOooOh sleeeep! ahha g'niite!
0,2328999399,Rest in peace Farrah  A true American Icon..
0,2264550277,settling down to watch the last Silverstone ever... It's the end of an era 
0,2264562259,The father pays for the &quot;crimes&quot; of the child..? Ok... so how does that work then? 
0,2264692758,Good morning to america.......... Good afternoon to Germany......... IÂ´m not finish to get out because i am looking for my mobilphone 
0,2264613788,@freakymousemats Remember you told me you can disable multiple SMS alerts for the same message in iPhone3.0 beta. I can't see the feature 
4,1468268259,@desieliz don't forget you owe me eightfive dollah ho!  lol
0,2264610914,"is learning for It-system  so boring , wish me luck for tomorrow."
4,1467919135,@frenchGCfan I live in Sweeeeden  it's SO boring here -.-
4,1468022414,"@imbanditspal to each her own, I say!  "
0,2264571448,Falling asleep at work 
0,2264616909,"In pain, cant sleep  therefore, occupying myself with knock knock jokes? Yes."
4,1467972023,Ok so I lied... Late night cravings and George Lopez got the best of me. Lol. So much for community service tomorrow 
4,1467919365,That would be why @JonathanRKnight laughed at me when I told him my username has caca in it. lol 
